name,Red,Green,Blue,Alpha,Grey,Luminance,Chrominance blue,Chrominance red
i128_00.png/i128_00.png,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
i128_00.png/i128_01.png,0.7282739828905912,0.777508855863129,0.7982565187385535,0.9780211653672144,0.7789961632915866,0.7702923710876167,0.6760273308888879,0.6857858646654176
i128_00.png/i128_02.png,0.6439906504899509,0.7118551116603095,0.6640293516034993,0.9666114093545447,0.7292715216193433,0.7145269281610446,0.3122366526905865,0.38166479830996514
i128_00.png/i128_03.png,0.6614889500914887,0.7298541209497217,0.7398394919063503,0.9748971181576815,0.7302601859746735,0.7214358494572992,0.5581208933502694,0.5515950183661557
i128_00.png/i128_04.png,0.7324643153048934,0.7600919076682017,0.7394677556127691,0.966151806000896,0.7601258776122058,0.7596225133970154,0.6544318193617229,0.625509141469291
i128_00.png/i128_05.png,0.7006088296414555,0.7127524742066061,0.6860676984748613,0.9534159074382068,0.714554000956017,0.7161785841651692,0.6281164044595776,0.5922002422373818
i128_00.png/i128_06.png,0.7536402301255021,0.7549639730467546,0.7221853709274544,0.9787172180427841,0.747513356487917,0.7540160448820928,0.7236100158667587,0.7039230317280951
i128_00.png/i128_07.png,0.7583532922424049,0.8016977210242315,0.7677671011916767,0.98138044606801,0.8023072913211445,0.8002107177369637,0.6221299006146723,0.6107766403309298
i128_00.png/i128_08.png,0.7245007202549151,0.7398573915146138,0.7131674005957621,0.9742081700709521,0.7402613528252732,0.7414246048438785,0.6493935375633517,0.6268920753015297
i128_00.png/i128_09.png,0.6924783541712843,0.7351661756594565,0.7071574997253056,0.9651000155023832,0.7325764259428257,0.7315699550581055,0.5715951268403805,0.5623239450100149
i128_00.png/i128_10.png,0.6872062071073408,0.736454429900159,0.7419826734735382,0.9792022100851387,0.7398788336223935,0.7324122186728704,0.5980482810640574,0.5972798225472445
i128_00.png/i128_11.png,0.754083135966137,0.7720180384641813,0.7141519979389969,0.9687009316646796,0.7735655084850905,0.7769974650362932,0.5968146946685441,0.5753381260603424
i128_00.png/i128_12.png,0.5856778970799766,0.614214457174657,0.5328632274694292,0.9499062670101771,0.6443122447518516,0.644879425080755,0.3534498411256872,0.2374124663682486
i128_00.png/i128_13.png,0.7093322278495181,0.736058625656667,0.6671059355853813,0.9653025750816779,0.7359304040860827,0.7400692059106683,0.5153358603377505,0.4931532653580905
i128_00.png/i128_14.png,0.715806116237788,0.7571819904878913,0.7273310280283706,0.9801665486077197,0.750326245305633,0.7511111565117322,0.6163539877232401,0.5987819962572195
i128_00.png/i128_15.png,0.687357514756858,0.783096904698442,0.7183938504589312,0.9790646642335785,0.7797551691757929,0.7767113786024111,0.4438592373258814,0.388438996148603
i128_00.png/i128_16.png,0.6890478392720902,0.6425961467162792,0.5851483883784784,0.9202713979603371,0.6710574355386842,0.6738400405276777,0.5728499345019503,0.5320699335389196
i128_00.png/i128_17.png,0.7753293613124429,0.7776238559387112,0.7177029328688928,0.9793673669860754,0.7794455803370542,0.7855213703208741,0.6554835927331891,0.6270869891907814
i128_00.png/i128_18.png,0.7043753520355714,0.6953870657507256,0.6797302055663897,0.9680302563116321,0.6943292046705027,0.6989599464168051,0.7168512200038231,0.6610065297816535
i128_00.png/i128_19.png,0.663593947208603,0.7151359015593022,0.6897256504593293,0.9613626748951767,0.7052563193319272,0.705714995939673,0.5550585490665988,0.5472952381679842
i128_00.png/i128_20.png,0.6602591261917934,0.6894121805177117,0.6962171478395168,0.9736919004850061,0.6855042657144589,0.683563231835706,0.6499874675983605,0.6311743490213891
i128_00.png/i128_21.png,0.712146854504456,0.7113997660141043,0.6647157734663036,0.9591333971412295,0.7131899914272469,0.7177144606026601,0.6190230233670234,0.5808748710708175
